lambda,tau,beta,log_lambda,log_tau,log_beta,Case,accept_frac
0.028981343403944353,1.3090291217870695,1.1345027851975142,-3.5411029869202517,0.26928573403481637,0.12619448023475846,First,0.6436527777777777
0.023651476967261737,0.8911678742648832,0.8779030754579653,-3.7443297149471726,-0.11522245818676624,-0.13021908385760766,First,0.6436527777777777
0.02720982066711652,2.6180245404452696,1.0711206596768286,-3.6041773169063664,0.9624200411814638,0.06870544588254296,First,0.6436527777777777
0.02223996785352863,0.43648453349411914,0.8905740803889262,-3.805864255035664,-0.8290023373334073,-0.11588899005619839,First,0.6436527777777777
0.027579266217159528,1.1587014480102324,1.0927515834152348,-3.5906910125851472,0.14729993670529107,0.0886989037789831,First,0.6436527777777777
0.0268949474109377,1.8689671891466184,1.0188728914792675,-3.615816838606019,0.6253859730205702,0.01869700797066222,First,0.6436527777777777
0.02171648681806398,0.27313293586918586,0.9196295675161086,-3.8296835457070553,-1.2977966577404416,-0.08378433402614363,First,0.6436527777777777
0.023589247755676467,0.9225865287634495,0.9357500637274084,-3.7469642743424463,-0.08057410934866277,-0.066406864094573,First,0.6436527777777777
0.026917039947853362,0.8254545014952666,1.1080947398784864,-3.6149957376119373,-0.19182113343980306,0.10264208997521501,First,0.6436527777777777
0.02210239158949015,0.3310776956283589,0.9464352831255591,-3.8120694595944253,-1.105402201154807,-0.055052685603808355,First,0.6436527777777777
0.02631033324360752,0.9067492219204011,1.079098218811818,-3.637793517966534,-0.09788935891665244,0.07612570976235211,First,0.6436527777777777
0.021081859259764604,0.6450156097295734,0.8026126314785278,-3.859342359019796,-0.43848076134808567,-0.21988308307415194,First,0.6436527777777777
0.023076830811603683,0.6850223678844068,0.9853912985171676,-3.768926159959306,-0.3783037874071875,-0.014716459318033927,First,0.6436527777777777
0.021765031080049797,0.7817153517672263,0.8685970668899239,-3.827450675995905,-0.24626460499867953,-0.1408759357119802,First,0.6436527777777777
0.02561278960267695,1.4234113780301714,0.9780818281474164,-3.664663458397512,0.3530563694088845,-0.022161943584974746,First,0.6436527777777777
0.024124854394727252,1.1390367049957437,0.9233162281127423,-3.724512667227021,0.13018290957859702,-0.07978349415012735,First,0.6436527777777777
0.024561741667718896,0.8250949260364426,0.883557699895056,-3.7065652634081303,-0.19225683740420968,-0.12379868104129195,First,0.6436527777777777
0.024098083618064946,0.570137133000285,0.9342619224704698,-3.725622959569862,-0.5618783628782553,-0.06799844915612537,First,0.6436527777777777
0.01913411220671906,0.5557225725637808,0.7334662270716684,-3.956282557485017,-0.587486079467642,-0.30997372598787754,First,0.6436527777777777
0.024501845370713836,0.5090360827339423,1.059688897143909,-3.709006843014333,-0.6752363754865063,0.05797537178593662,First,0.6436527777777777
0.026185007345717697,1.509761507703365,0.9940435129528703,-3.6425682707192113,0.41195169643439344,-0.005974297677177526,First,0.6436527777777777
0.021449335137465747,0.8162419834950163,0.801651331171085,-3.8420616300108374,-0.20304441957906072,-0.22108151480967483,First,0.6436527777777777
0.021988076560326905,0.49013900035347313,0.9316668103643708,-3.8172549470757,-0.713066253914619,-0.0707800278238096,First,0.6436527777777777
0.030401373940344287,1.5516772659679658,1.1803447499930129,-3.4932674761851805,0.43933645295142415,0.1658065568178841,First,0.6436527777777777
0.02601034625813313,1.355445932792413,1.0427723480209723,-3.649260887109875,0.3041305018813987,0.04188288567630946,First,0.6436527777777777
0.02181818142755142,0.20268796682741239,0.9401388666658347,-3.8250116463424098,-1.5960875917292792,-0.0617276841335937,First,0.6436527777777777
0.023559454454849187,0.5939466154279884,1.0296260038834828,-3.7482280760335183,-0.5209658366751682,0.029195633277933966,First,0.6436527777777777
0.026928590455803356,1.7938668534858544,0.92631269087587,-3.6145667145680775,0.5843735432044401,-0.07654342220511495,First,0.6436527777777777
0.02375021432400031,0.31158411982298745,0.9147503976770033,-3.74016372437377,-1.166085929625081,-0.08910404034445868,First,0.6436527777777777
0.023278190638319693,0.577475013927176,0.9205694168815886,-3.760238380861052,-0.5490901034491535,-0.0827628690050587,First,0.6436527777777777
0.02200006178384411,1.0077513122363366,0.8687532916510836,-3.8167100172712143,0.007721425159005479,-0.14069609315942555,First,0.6436527777777777
0.023859379228789702,0.6182120469744844,0.9642388403309738,-3.735577879885117,-0.48092376229430367,-0.036416255379518696,First,0.6436527777777777
0.023345795186073687,0.7147397849607053,0.9274219805217199,-3.757338388767374,-0.33583673964720917,-0.07534660607454882,First,0.6436527777777777
0.029129978623111626,0.5855358704380437,1.1834214299592538,-3.5359874418554975,-0.5352278331957842,0.1684097599010015,First,0.6436527777777777
0.021979743693881743,0.6603229240714176,0.8026884663035582,-3.817633990953552,-0.4150262847234685,-0.21978860257427368,First,0.6436527777777777
0.024685394702365485,0.7200853277239118,0.9809546251159623,-3.701543517836028,-0.3283855632662223,-0.019229074190931242,First,0.6436527777777777
0.02172847394160123,0.9227144345809595,0.8353370191575659,-3.829131715362093,-0.08043548066937889,-0.17992001980464706,First,0.6436527777777777
0.02376887192794151,0.4592717713876933,0.9963658438995664,-3.739378456542607,-0.7781131496138305,-0.003640775688325021,First,0.6436527777777777
0.02490894720902467,0.5111056064946531,0.9814956751599853,-3.6925282143898395,-0.6711790438009315,-0.018677671632960177,First,0.6436527777777777
0.021914933004395894,0.8082132505610908,0.8626738333245121,-3.8205870021821613,-0.2129293313210976,-0.14771860450077298,First,0.6436527777777777
0.023374559941507164,0.4502774403452145,0.9562196611787774,-3.7561070300163775,-0.7978913520963618,-0.04476762121656606,First,0.6436527777777777
0.02406603429750127,1.1644691356472272,0.9406930036654889,-3.7269537978237732,0.1522653056090681,-0.061138437402475605,First,0.6436527777777777
0.022459811775038793,0.421578025219918,0.9618848321109004,-3.7960277101593696,-0.8637504054570491,-0.038860552623535646,First,0.6436527777777777
0.028954214802703798,1.8007824022665073,1.0877576780803293,-3.5420394965203337,0.5882212383872194,0.08411840127480591,First,0.6436527777777777
0.023201722845443976,1.0437504526873724,0.9120647960216545,-3.7635287424875714,0.042820430895286754,-0.09204424316225648,First,0.6436527777777777
0.024066035713275733,1.5420666953551714,0.9248319642280135,-3.7269537389950353,0.43312352670588644,-0.07814321826598106,First,0.6436527777777777
0.02528695947445771,1.592739944696501,0.9601638303720299,-3.6774664519235394,0.4654557688232882,-0.04065135244291143,First,0.6436527777777777
0.027487221481913376,1.107084933834337,1.0785978328265962,-3.594034055688713,0.10173037511426652,0.07566189467235146,First,0.6436527777777777
0.028981343403944353,1.3090291217870695,1.1345027851975142,-3.5411029869202517,0.26928573403481637,0.12619448023475846,First,0.6436527777777777
0.023651476967261737,0.8911678742648832,0.8779030754579653,-3.7443297149471726,-0.11522245818676624,-0.13021908385760766,First,0.6436527777777777
0.026884146427181527,2.1425655600056506,1.000908275095763,-3.6162185182599718,0.7620039707908995,0.0009078628635327268,First,0.6436527777777777
0.02246491764601441,0.5370008389612166,0.8956364476896828,-3.79580040234635,-0.6217556221631023,-0.110220698692488,First,0.6436527777777777
0.026305954981273024,0.8746955443282503,1.068142743165711,-3.637959940285261,-0.13387940251208208,0.0659213862565583,First,0.6436527777777777
0.0268949474109377,1.8689671891466184,1.0188728914792675,-3.615816838606019,0.6253859730205702,0.01869700797066222,First,0.6436527777777777
0.022015298348564673,0.337134812162838,0.9095325389229036,-3.8160176878078937,-1.0872723925313723,-0.09482450494825956,First,0.6436527777777777
0.021968582595453492,0.9009606284701699,0.910285193689363,-3.818141910121837,-0.10429371991994306,-0.09399732891201551,First,0.6436527777777777
0.0256351475683937,0.7668343454351637,1.0606466218133757,-3.6637909172429053,-0.26548447820969523,0.05887874271571224,First,0.6436527777777777
0.022278197077611913,0.3162863169447591,0.9382423610036895,-3.804146788309915,-1.1511074093446159,-0.06374698274948279,First,0.6436527777777777
0.02647588184688639,0.8763977213113772,1.093046405934654,-3.631521079385124,-0.13193527131968596,0.08896866568986762,First,0.6436527777777777
0.02077250395570953,0.7185424573254988,0.7798686711956831,-3.8741250919950425,-0.33053048359372933,-0.24862974373630808,First,0.6436527777777777
0.023076830811603683,0.6850223678844068,0.9853912985171676,-3.768926159959306,-0.3783037874071875,-0.014716459318033927,First,0.6436527777777777
0.025090431851894232,1.1846499786096152,0.9716189814196156,-3.6852687066397674,0.169447354254058,-0.02879154579585999,First,0.6436527777777777
0.02558108765878741,1.3757190394143093,0.9811750180538659,-3.665901963845338,0.31897653219009725,-0.01900442752744741,First,0.6436527777777777
0.02237675222048017,0.903828474882958,0.8577799034434266,-3.799732706357566,-0.10111567676662364,-0.15340773519498346,First,0.6436527777777777
0.024561741667718896,0.8250949260364426,0.883557699895056,-3.7065652634081303,-0.19225683740420968,-0.12379868104129195,First,0.6436527777777777
0.02349021922818033,0.4680943606570497,0.9268227110270101,-3.751171147524712,-0.7590853780525703,-0.07599298194749136,First,0.6436527777777777
0.019059124198172867,0.560156568596848,0.7305069435835008,-3.960209331540403,-0.5795389475499566,-0.31401654258878087,First,0.6436527777777777
0.02467280133454093,0.49085261521831763,1.0699988948160293,-3.7020538026158203,-0.7116113689199013,0.0676576155910657,First,0.6436527777777777
0.028261081836183793,1.6613108795093763,1.0878433519526642,-3.566269620923309,0.5076069771815912,0.08419716008324221,First,0.6436527777777777
0.02153490896012834,0.7881312042394406,0.8020454864681752,-3.838079988015608,-0.23809070014238798,-0.22058995642944798,First,0.6436527777777777
0.021988076560326905,0.49013900035347313,0.9316668103643708,-3.8172549470757,-0.713066253914619,-0.0707800278238096,First,0.6436527777777777
0.030401373940344287,1.5516772659679658,1.1803447499930129,-3.4932674761851805,0.43933645295142415,0.1658065568178841,First,0.6436527777777777
0.02572863062473863,1.3162699141447771,1.0281378558519372,-3.660150875063237,0.27480191380632063,0.027749259065520088,First,0.6436527777777777
0.021880093189274332,0.21773187328948956,0.9422429892363687,-3.8221780423298246,-1.524490912227876,-0.05949208731216797,First,0.6436527777777777
0.023390535297913444,0.629828091523562,1.0036908225758363,-3.7554238128884783,-0.46230836743003473,0.0036840282029445837,First,0.6436527777777777
0.02426694451869718,1.1178700180229868,0.8991917796484885,-3.718640162566844,0.11142510502481895,-0.10625894173448794,First,0.6436527777777777
0.02361975386276193,0.455466713483192,0.9115773810895026,-3.74567188898009,-0.786432641827908,-0.09257879423798371,First,0.6436527777777777
0.023603984973434418,0.6124206421836597,0.9328592118472914,-3.7463397263983977,-0.490335908739147,-0.06950098786268899,First,0.6436527777777777
0.022559791345017392,1.0548208339346152,0.8901057219465834,-3.791586101286123,0.053370926851627365,-0.11641503460674463,First,0.6436527777777777
0.023477764417908453,0.5649846756349682,0.9571635791091669,-3.7517015007396872,-0.5709566709734928,-0.043780973077199206,First,0.6436527777777777
0.023390791944944117,0.8234603010434584,0.9320001281057859,-3.7554128406888507,-0.19423993812396612,-0.07042232684399528,First,0.6436527777777777
0.025498718071004865,0.4163540965247893,1.0390217048720491,-3.6691270998067216,-0.8762191872114742,0.03827960205486047,First,0.6436527777777777
0.02195462472323666,0.664984970681133,0.8039590525844095,-3.81877746811219,-0.4079908390611768,-0.2182069407215092,First,0.6436527777777777
0.02243828125335266,0.2917102592493678,0.9284633679574607,-3.7969867942488835,-1.231994232177161,-0.0742243518944697,First,0.6436527777777777
0.023490161018855808,1.1747586332265147,0.9084515600157694,-3.751173625551676,0.1610627079642204,-0.09601371120716982,First,0.6436527777777777
0.024270090159179268,0.44690333622850403,0.9922746075318417,-3.7185105444100133,-0.8054129578020708,-0.0077553878967232814,First,0.6436527777777777
0.02601234795337863,0.7830108855113719,0.9922291650988881,-3.649183932416281,-0.2446086807745962,-0.007801185172181473,First,0.6436527777777777
0.02158716530774375,0.9364554731117947,0.8548333590576443,-3.8356563396136045,-0.06565330429156357,-0.15684873072814456,First,0.6436527777777777
0.025856276411990554,0.7212138601951807,1.0406828839904851,-3.6552019062616035,-0.3268195695969597,0.03987711689482086,First,0.6436527777777777
0.024527806776915156,1.2125911576127395,0.9672077759822116,-3.7079478345371992,0.19275952253979112,-0.033341940030030576,First,0.6436527777777777
0.022459811775038793,0.421578025219918,0.9618848321109004,-3.7960277101593696,-0.8637504054570491,-0.038860552623535646,First,0.6436527777777777
0.026914824551720312,1.3923222182742838,1.0323830248699186,-3.615078045596433,0.3309730137704988,0.03186974633070727,First,0.6436527777777777
0.02224726595570684,1.0986590537223306,0.8675613732450494,-3.8055361563152545,0.09409039409752074,-0.14206902240705077,First,0.6436527777777777
0.023493808716959195,1.5586279509427796,0.8975755407615938,-3.7510183513962043,0.4438059156315808,-0.10805799418213702,First,0.6436527777777777
0.025372359777746028,0.9259116646850147,0.991298104844514,-3.674094895201216,-0.0769764433949266,-0.008739977733154727,First,0.6436527777777777
0.028682836466198392,0.8433122577643412,1.158677197014767,-3.5514563676459865,-0.17041797703422723,0.14727900702638988,First,0.6436527777777777
0.027359514801436634,1.4446751778729605,1.0417141193106463,-3.5986909202506543,0.36788450589591154,0.04086754802089915,First,0.6436527777777777
0.02364847889828103,0.8673853639766933,0.8795275347220933,-3.744456483310054,-0.14227192116490173,-0.1283704080494541,First,0.6436527777777777
0.026898215581694224,2.209060683815738,0.9978993088519712,-3.6156953298276266,0.7925673952312012,-0.0021029006946040874,First,0.6436527777777777
0.023027710618028857,1.3966240484203256,0.8395505607775217,-3.7710569787739856,0.3340579305428439,-0.17488857702676378,First,0.6436527777777777
0.03032227681761272,1.5634185605645787,1.2160175185780173,-3.4958726280981196,0.4468748086567249,0.1955811901655425,First,0.6436527777777777
0.026551943568924027,1.7434759003531661,1.0122315433148819,-3.628652329870879,0.5558807644703082,0.012157342437040308,First,0.6436527777777777
0.0237085980214537,0.5029589960386305,0.9801931685188854,-3.7419175109165317,-0.6872466310151164,-0.020005616007731195,First,0.6436527777777777
0.022391454834334888,0.7622800380191598,0.9083958843021416,-3.799075873513431,-0.2714412868463795,-0.0960749994719819,First,0.6436527777777777
0.0256351475683937,0.7668343454351637,1.0606466218133757,-3.6637909172429053,-0.26548447820969523,0.05887874271571224,First,0.6436527777777777
0.02229992875010429,0.3019890121605479,0.9405664103088461,-3.803171795583756,-1.1973646458435103,-0.06127302102862886,First,0.6436527777777777
0.02647588184688639,0.8763977213113772,1.093046405934654,-3.631521079385124,-0.13193527131968596,0.08896866568986762,First,0.6436527777777777
0.02053953433911447,0.7248806310579514,0.8223247962220769,-3.8854037456679027,-0.32174828449985615,-0.19561983274501382,First,0.6436527777777777
0.023076830811603683,0.6850223678844068,0.9853912985171676,-3.768926159959306,-0.3783037874071875,-0.014716459318033927,First,0.6436527777777777
0.024067095432493146,0.9132330667714698,0.9267260976935738,-3.726909706155602,-0.0907641552016456,-0.07609722882037562,First,0.6436527777777777
0.026698707596502766,1.7466231165184847,1.0426742204318182,-3.6231401193728394,0.5576842760630576,0.041788778648384664,First,0.6436527777777777
0.02237675222048017,0.903828474882958,0.8577799034434266,-3.799732706357566,-0.10111567676662364,-0.15340773519498346,First,0.6436527777777777
0.02533829513203071,0.9900884968986156,0.9088704655101505,-3.675438386067178,-0.009960949041939116,-0.09555269714811325,First,0.6436527777777777
0.023361558961508697,0.432717921956552,0.896740352864316,-3.7566633868829284,-0.8376692137124525,-0.10898892051518788,First,0.6436527777777777
0.020566046731344247,0.7238155849260836,0.7915823775116287,-3.8841137799155274,-0.32321863599521683,-0.23372132736151924,First,0.6436527777777777
0.024383093691526775,0.5674180852055456,1.0376653726442002,-3.7138652683311064,-0.5666588832952087,0.03697335574034305,First,0.6436527777777777
0.027708705905856907,1.8615524507832124,1.050989136827145,-3.5860086225382135,0.6214107905564112,0.049731755806330276,First,0.6436527777777777
0.021826402985549925,0.7967130922810008,0.814294440407646,-3.8246348959067573,-0.22726064959289416,-0.2054332579821363,First,0.6436527777777777
0.023867911093982463,0.5544474870382399,1.001038950144545,-3.7352203542336104,-0.5897831799437291,0.0010384108093726696,First,0.6436527777777777
0.03087769974822916,1.6419148943655042,1.1962769019538761,-3.4777210466185666,0.49586317921531287,0.17921415210384606,First,0.6436527777777777
0.02572863062473863,1.3162699141447771,1.0281378558519372,-3.660150875063237,0.27480191380632063,0.027749259065520088,First,0.6436527777777777
0.021914158506276815,0.18399005765901558,0.9528908235271356,-3.8206223439194624,-1.6928735572949374,-0.0482549427224951,First,0.6436527777777777
0.02349294393573935,0.6163710207724764,1.0125025298283257,-3.751055160972143,-0.4839061903135205,0.012425018591312842,First,0.6436527777777777
0.024326724736072947,1.1062488277198352,0.9020931362114578,-3.7161797495768463,0.1009748576511563,-0.1030375090266213,First,0.6436527777777777
0.0229269676976191,0.7157387704178245,0.9013189439837238,-3.7754414325657475,-0.33444002437906906,-0.10389609512992559,First,0.6436527777777777
0.023443113576051496,0.6516042909674304,0.9266036081295558,-3.7531784913518687,-0.4283178169974915,-0.07622941206204228,First,0.6436527777777777
0.022870799196570535,0.808464476223431,0.9765119621380395,-3.7778943263647267,-0.212618538811001,-0.023768278727080955,First,0.6436527777777777
0.023477764417908453,0.5649846756349682,0.9571635791091669,-3.7517015007396872,-0.5709566709734928,-0.043780973077199206,First,0.6436527777777777
0.023390791944944117,0.8234603010434584,0.9320001281057859,-3.7554128406888507,-0.19423993812396612,-0.07042232684399528,First,0.6436527777777777
0.02400842116406714,0.6576644075560654,0.9629084532458904,-3.729350628342696,-0.4190604966724586,-0.037796935829693276,First,0.6436527777777777
0.02330725018542271,0.7527682147079545,0.8763619488865233,-3.7589908000564773,-0.28399791436013794,-0.13197608972219382,First,0.6436527777777777
0.02243828125335266,0.2917102592493678,0.9284633679574607,-3.7969867942488835,-1.231994232177161,-0.0742243518944697,First,0.6436527777777777
0.023428507212666306,1.1309315144570915,0.9088782812103141,-3.753801741139788,0.12304164221223468,-0.09554409782966747,First,0.6436527777777777
0.024270090159179268,0.44690333622850403,0.9922746075318417,-3.7185105444100133,-0.8054129578020708,-0.0077553878967232814,First,0.6436527777777777
0.02709164875594326,0.6661012554610674,1.0277390169305534,-3.608529762576094,-0.4063135847711039,0.027361260220192696,First,0.6436527777777777
0.02158716530774375,0.9364554731117947,0.8548333590576443,-3.8356563396136045,-0.06565330429156357,-0.15684873072814456,First,0.6436527777777777
0.025712991364316144,0.6915437913773838,1.0363408591663987,-3.6607589142462804,-0.36882880178790983,0.035696104363224936,First,0.6436527777777777
0.024527806776915156,1.2125911576127395,0.9672077759822116,-3.7079478345371992,0.19275952253979112,-0.033341940030030576,First,0.6436527777777777
0.02220164647103815,0.5193908784591017,0.9176557327859527,-3.807588827491939,-0.6550985415959882,-0.08593297745044992,First,0.6436527777777777
0.026456196453859583,1.0758925733717384,1.0255862656307488,-3.6322648776475885,0.07315061788151145,0.025264415548919346,First,0.6436527777777777
0.021842262713756434,0.9805778538431696,0.8572112407001827,-3.823908529362241,-0.019613234312130134,-0.15407090219269856,First,0.6436527777777777
0.023409750100185263,1.5057775978417427,0.8969130357479811,-3.7546026724536268,0.4093094410764003,-0.10879637173704045,First,0.6436527777777777
0.023917354106972672,0.6535150854231523,0.9535223801641228,-3.7331509702749095,-0.4253896621396834,-0.04759238262390986,First,0.6436527777777777
0.025647324003335782,0.878813012585032,1.0279595999668745,-3.6633160401631657,-0.1291831313611985,0.02757586661760386,First,0.6436527777777777
0.027359514801436634,1.4446751778729605,1.0417141193106463,-3.5986909202506543,0.36788450589591154,0.04086754802089915,First,0.6436527777777777
0.024180906787339054,1.078491888701624,0.9149770357538739,-3.7221919329544435,0.07556366591162822,-0.08885631155831397,First,0.6436527777777777
0.024301153849237974,1.4864704300660652,0.9291035677955453,-3.7172314462552047,0.39640447093798903,-0.0735350632867645,First,0.6436527777777777
0.02235522784654967,1.3619817859048666,0.8086532461816003,-3.8006950771517714,0.30894083458714194,-0.21238507410226484,First,0.6436527777777777
0.028010855819759185,1.238393639042402,1.1103545357882025,-3.575163136097658,0.21381508740796507,0.10467936593740032,First,0.6436527777777777
0.027532556476930606,1.9569330008236838,1.0414258974513422,-3.592386102644954,0.6713784521731508,0.04059082935693592,First,0.6436527777777777
0.024317310903566883,0.4977778970403112,0.9825271631816148,-3.7165667993970266,-0.6976012913194434,-0.01762728861670397,First,0.6436527777777777
0.02238117913498158,0.8564581181321917,0.886595155979183,-3.799534890489773,-0.15494986126679994,-0.12036682027827833,First,0.6436527777777777
0.02296119086001408,0.4514402675661985,0.9805609455380155,-3.7739498421504516,-0.7953122126264996,-0.019630477666001775,First,0.6436527777777777
0.02152528877015627,0.25639247862608044,0.9197786023762783,-3.838526813187772,-1.3610458888975554,-0.0836222874908121,First,0.6436527777777777
0.02647588184688639,0.8763977213113772,1.093046405934654,-3.631521079385124,-0.13193527131968596,0.08896866568986762,First,0.6436527777777777
0.01961580933238791,0.6596845237813034,0.8039667578008933,-3.9314194392802704,-0.4159935525080966,-0.21819735667673024,First,0.6436527777777777
0.02352735138342851,0.8225651758539182,1.0134081392912262,-3.7495916459688035,-0.195327558322246,0.013319045694308619,First,0.6436527777777777
0.024264832478575065,0.8958326849081791,0.933110482400293,-3.7187271999783764,-0.11000161903801842,-0.06923166885360212,First,0.6436527777777777
0.02544303908325208,1.3339142966156918,0.9938859270455306,-3.671313086825434,0.28811770001408343,-0.006132840434781586,First,0.6436527777777777
0.02214678453110026,1.0261188553086227,0.8404486628289335,-3.810062960925022,0.025783583419975387,-0.1738194073219857,First,0.6436527777777777
0.024807376385136047,1.0918721333146797,0.9063235254432435,-3.6966142351516686,0.08789377643249557,-0.09835894458065755,First,0.6436527777777777
0.023361558961508697,0.432717921956552,0.896740352864316,-3.7566633868829284,-0.8376692137124525,-0.10898892051518788,First,0.6436527777777777
0.019400786606798313,0.5310040522050401,0.7395195922022085,-3.9424416669926705,-0.6329856264980543,-0.30175450333205783,First,0.6436527777777777
0.023977193758998497,0.5563165189715171,1.0063587508249314,-3.7306521604592247,-0.5864178679834675,0.006338619264884937,First,0.6436527777777777
0.02729323929455101,1.4167563768078517,1.049856014572793,-3.601116252348523,0.34837001706882736,0.048653025788101656,First,0.6436527777777777
0.021862597718365327,0.8020722198605365,0.8166946216562869,-3.822977968968031,-0.22055662546843652,-0.20249003409779262,First,0.6436527777777777
0.02397955297156132,0.5742048356501407,0.9862431109915833,-3.7305537712762393,-0.5547690897873732,-0.013852391899342578,First,0.6436527777777777
0.029149980165069336,1.247797339770643,1.1489715004419405,-3.5353010466294577,0.221379868756584,0.1388671947660843,First,0.6436527777777777
0.02572863062473863,1.3162699141447771,1.0281378558519372,-3.660150875063237,0.27480191380632063,0.027749259065520088,First,0.6436527777777777
0.02316122384430497,0.40488429983929636,0.9385182578105276,-3.7652757846551363,-0.9041539320988785,-0.06345296889810541,First,0.6436527777777777
0.023269736711610946,0.5922808679636894,1.0035123134325872,-3.760601616230831,-0.5237743174809358,0.003506159664860481,First,0.6436527777777777
0.024305658387320135,1.113966546350066,0.9019760075314163,-3.7170461002969826,0.10792711084777273,-0.10316735846239533,First,0.6436527777777777
0.022839936924125025,0.9632934572089934,0.885427468651724,-3.7792446558389017,-0.03739718130121891,-0.12168473516293196,First,0.6436527777777777
0.02420737550019728,0.7751673476335148,0.9509162168246266,-3.7210979195178475,-0.2546763405085001,-0.050329320397043645,First,0.6436527777777777
0.02412381446648179,0.7305066092441652,1.0142120511066939,-3.724555774250289,-0.3140170002701418,0.014112006685128027,First,0.6436527777777777
0.023477764417908453,0.5649846756349682,0.9571635791091669,-3.7517015007396872,-0.5709566709734928,-0.043780973077199206,First,0.6436527777777777
0.023153907301476467,0.6726263232856788,0.921455939700315,-3.7655917307707303,-0.39656534382911957,-0.08180031668838592,First,0.6436527777777777
0.024117863919423235,0.7607831653087394,0.9487761320113853,-3.724802471599462,-0.2734068956131006,-0.052582407029602436,First,0.6436527777777777
0.023629480884013256,0.647296941039763,0.9099797740322404,-3.745260156538671,-0.4349501391644358,-0.09433290605644742,First,0.6436527777777777
0.02242257561700503,0.3853732277752098,0.9251895088997143,-3.797686987606076,-0.9535429914884146,-0.07775668796744574,First,0.6436527777777777
0.023653619442136814,1.185592719075075,0.9390855452808787,-3.744239133803103,0.17024283440981897,-0.06284870138791102,First,0.6436527777777777
